File,Line,Sentiment,Mixed Score,Negative Score,Neutral Score,Positive Score
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.010713357,0.161762789,0.730315864,0.097207993
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000171236,0.002523683,0.985158145,0.012146895
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.08E-05,0.000179043,0.985673428,0.014116776
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009972809,0.066192403,0.668588877,0.255245984
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.006223884,0.571317136,0.411841899,0.01061714
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.007570514,0.115722522,0.845714986,0.030991981
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.017267179,0.516244173,0.423541456,0.042947177
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009842948,0.236782357,0.656683028,0.096691713
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.020945443,0.296831548,0.666377842,0.015845235
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.111135401,0.673873305,0.168134153,0.046857171
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.004443198,0.015063548,0.099355727,0.88113749
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000536266,0.003246658,0.973445952,0.022771185
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.18E-05,0.014512993,0.953544319,0.031860899
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.021290485,0.086771637,0.431896687,0.460041165
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.64E-05,0.002301207,0.897749186,0.09991321
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000123941,0.005182773,0.987026989,0.007666412
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.82E-06,0.000270594,0.998951316,0.000772253
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000317649,0.008223691,0.883216202,0.108242445
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.60E-05,0.060902297,0.936566174,0.002445463
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.020896049,0.06689316,0.902034044,0.010176808
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002560486,0.024157286,0.903033733,0.0702485
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009253082,0.404051334,0.575420618,0.011274959
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.60E-05,0.001502408,0.985047102,0.01335457
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000311703,0.076238558,0.892538428,0.030911256
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000140709,0.076322414,0.908109426,0.015427497
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001650508,0.035216581,0.261837125,0.701295733
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001713346,0.015556508,0.971591711,0.011138387
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000232914,0.006749553,0.871006489,0.122011088
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009178754,0.069473453,0.906178057,0.015169715
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.00E-05,0.000662359,0.993757486,0.005510162
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.21E-05,0.005750879,0.98770833,0.006498769
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00090177,0.208469003,0.769397736,0.021231499
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.080890968,0.478264928,0.422689945,0.018154223
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.008622997,0.841551721,0.144660816,0.005164461
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.39E-05,0.003105986,0.985829115,0.011051117
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001916727,0.166926667,0.779897809,0.05125884
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.010524077,0.08029107,0.771925449,0.137259454
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004681915,0.006978971,0.982698143,0.005641067
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002530442,0.004205433,0.664394617,0.328869462
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.96E-05,0.007446115,0.978179932,0.014304279
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000548069,0.189010501,0.667265236,0.143176213
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.73E-05,0.000757233,0.978209615,0.02094583
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.020390546,0.108458385,0.786289632,0.084861375
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000684981,0.087866567,0.828024924,0.083423547
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001022282,0.042091351,0.939696193,0.017190123
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.64E-06,0.001520756,0.988723636,0.009745958
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000220662,0.009323811,0.951112628,0.039342869
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003012025,0.21301268,0.699992418,0.083982907
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000321988,0.032860298,0.767440796,0.199376896
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000144838,0.000891701,0.989169121,0.009794399
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001321751,0.00949059,0.904615223,0.084572405
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000132781,0.007031512,0.951071441,0.041764293
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.41E-05,0.002675612,0.95674324,0.040566999
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000349638,0.006918823,0.888163745,0.104567833
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.80E-05,0.002234498,0.99481684,0.002930623
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.85E-05,0.012691005,0.962149799,0.025090747
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.57E-05,0.004135747,0.989628792,0.006179844
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000747699,0.009644145,0.182706922,0.806901217
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000224992,0.000306955,0.978218019,0.02125008
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001446923,0.109089918,0.85772115,0.031742048
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.20E-05,0.019329388,0.784322858,0.1962758
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001980576,0.048703842,0.554254174,0.395061463
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.004576243,0.551548779,0.43614769,0.007727217
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.43E-05,0.058330983,0.932546139,0.009068524
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000330732,0.871286392,0.096707538,0.031675298
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001845377,0.020547666,0.933963418,0.043643564
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002867091,0.337639153,0.647080481,0.012413309
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.61E-05,0.01103045,0.981321275,0.007612099
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001360838,0.006011235,0.967077494,0.025550526
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.0037859,0.220163256,0.767460763,0.008590064
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.72E-05,0.024149919,0.971482217,0.004280641
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.68E-05,0.003111378,0.973285794,0.023536053
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.800447047,0.169217721,0.021539466,0.008795769
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000329588,0.016867749,0.973345399,0.009457286
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001835121,0.502013505,0.480486661,0.015664686
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.031989116,0.06418322,0.870505035,0.033322547
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.006339795,0.098966159,0.857766986,0.036927003
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.89E-06,0.000725975,0.998280764,0.000989408
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000312627,0.007809998,0.239704683,0.752172649
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000662442,0.101458803,0.887052238,0.010826499
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000538639,0.487265617,0.498146802,0.014048972
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",1.52E-05,6.24E-05,0.001210018,0.998712301
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.88E-05,0.020180201,0.978501678,0.001219316
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.113130294,0.031793658,0.583861291,0.271214813
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.019291768,0.007977837,0.12370576,0.849024653
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",7.85E-05,0.000201814,0.008079743,0.991639853
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000488991,0.022508491,0.966742992,0.010259538
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002854615,0.028954638,0.958783746,0.00940701
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001344943,0.019613251,0.255099535,0.72394222
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000737397,0.033108842,0.541152596,0.425001085
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000550218,0.046397034,0.276307344,0.676745415
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.017275956,0.09185458,0.359463125,0.531406403
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001334684,0.057235222,0.744817674,0.196612418
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000397157,0.033566341,0.958653808,0.007382756
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002790294,0.111320011,0.872431517,0.013458185
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000209908,0.012375496,0.976317286,0.011097302
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001886073,0.014617153,0.959284902,0.024211897
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001285629,0.11410863,0.802929878,0.08167588
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.59E-05,0.001718756,0.98790133,0.010283884
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.19E-05,0.002982894,0.993061364,0.003933779
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.014670535,0.213790119,0.610228837,0.161310554
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000993405,0.014443058,0.976755619,0.00780779
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.062138256,0.732982934,0.197820857,0.007057941
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001227172,0.71979332,0.275391787,0.003587731
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002382898,0.282883108,0.660064638,0.054669339
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00010587,0.025902316,0.931060553,0.042931221
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00219497,0.318582684,0.665798306,0.013424078
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001711987,0.232085526,0.7526896,0.013512939
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.007794818,0.015248404,0.949984133,0.026972655
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00033265,0.034749623,0.918206692,0.046711031
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.16E-05,0.001324938,0.99472779,0.003935691
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.075746514,0.534748435,0.376608133,0.012896941
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000947914,0.678687334,0.297406226,0.022958465
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.026166823,0.09606792,0.792941988,0.084823251
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",5.96E-05,0.974183023,0.024899134,0.000858213
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001951139,0.307411402,0.653861105,0.036776319
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001873564,0.256404936,0.698493481,0.043227922
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000356636,0.17389679,0.787259638,0.038486972
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000601691,0.422899425,0.552803814,0.023695065
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000321481,0.078421243,0.886228085,0.035029195
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.019741558,0.634241998,0.329572737,0.01644369
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000491645,0.341045737,0.643764317,0.014698411
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001616952,0.006020203,0.978039205,0.014323597
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.0003233,0.001224677,0.026218681,0.972233295
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001313958,0.814920306,0.181491464,0.002274332
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001364113,0.950498223,0.047542144,0.000595515
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001156799,0.71540761,0.281198293,0.002237206
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.014807496,0.018854557,0.940141261,0.026196644
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000226904,0.00363375,0.432006806,0.564132512
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000334025,0.006319317,0.991207838,0.002138727
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000693638,0.049171176,0.756647646,0.193487555
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.203776449,0.3855021,0.396714151,0.014007325
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.283751249,0.046403315,0.325484276,0.344361186
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000460407,0.055212513,0.468121022,0.476206005
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000168007,0.001563262,0.923662126,0.074606583
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.072323166,0.103019029,0.605184376,0.219473451
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00471419,0.203055263,0.77023375,0.021996832
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002371146,0.003725383,0.984526396,0.009377105
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.57E-06,0.004794226,0.992042363,0.003159824
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000896565,0.001878439,0.986978173,0.010246837
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.83E-05,0.004085071,0.966117382,0.029769367
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001789756,0.978900433,0.017916393,0.001393391
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.025444785,0.276468098,0.433600277,0.264486909
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.026282262,0.589614511,0.350224882,0.0338783
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002785439,0.01772197,0.969571352,0.009921329
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000770188,0.010807622,0.932000637,0.056421556
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000120404,0.030014398,0.935174286,0.034690909
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001421781,0.432207674,0.542592943,0.023777707
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.004900287,0.005990871,0.03677763,0.952331126
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",8.26E-05,0.000700615,0.034748998,0.964467645
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.34E-05,0.002785753,0.995098174,0.002042603
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.29E-05,0.037858356,0.947954416,0.014114319
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.006271783,0.932842672,0.058446828,0.002438679
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.110940754,0.432051003,0.323300153,0.133708134
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.03002941,0.74948132,0.196187139,0.024302103
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.476114392,0.473445296,0.047948893,0.002491386
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.532926142,0.229294658,0.212986961,0.024792256
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000958651,0.942324102,0.053818837,0.00289839
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.460740983,0.319643497,0.180450752,0.0391648
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001309669,0.070739783,0.829560459,0.098390043
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003708391,0.459916383,0.528701246,0.007673968
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.00055052,0.760710895,0.232110113,0.006628422
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.234394535,0.331362426,0.318246484,0.115996599
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001130322,0.113298319,0.874992907,0.010578512
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.021280918,0.029501874,0.94312346,0.006093785
